t_h,C_central_ng_mL
101.06532663316582,15.870318745089984
101.1859296482412,15.818353411378661
101.30653266331659,15.762210565991724
101.42713567839196,15.702197049299969
101.54773869346734,15.638601217230773
101.66834170854271,15.571693985390473
101.78894472361809,15.501729921229257
101.90954773869346,15.428948132083116
102.03015075376885,15.353573235640964
102.15075376884423,15.275816176728691
102.2713567839196,15.195875036576354
102.39195979899498,15.113935814060168
102.51256281407035,15.030173093750587
102.63316582914572,14.94475076881028
102.7537688442211,14.857822625424552
102.87437185929649,14.769532968402212
102.99497487437186,14.680017172103202
103.11557788944724,14.589402194750402
103.23618090452261,14.497807102653933
103.35678391959799,14.40534350188014
103.47738693467336,14.312116011242006
103.59798994974875,14.218222652212178
103.71859296482413,14.123755248298405
103.8391959798995,14.028799797192038
103.95979899497488,13.933436798725568
104.08040201005025,13.837741603686995
104.20100502512562,13.741784695617728
104.321608040201,13.6456319975077
104.44221105527637,13.549345133808064
104.56281407035176,13.4529816843447
104.68341708542714,13.356595434772473
104.80402010050251,13.260236587218238
104.92462311557789,13.163951989908169
105.04522613065326,13.067785323583763
105.16582914572864,12.971777298331205
105.28643216080403,12.87596583031756
105.4070351758794,12.780386203270751
105.52763819095478,12.68507123586452
105.64824120603015,12.590051418268654
105.76884422110552,12.495355061758385
105.8894472361809,12.401008423355623
106.01005025125627,12.307035831168673
106.13065326633166,12.213459803523772
106.25125628140704,12.120301152093095
106.37185929648241,12.02757909276529
106.49246231155779,11.935311335055115
106.61306532663316,11.8435141787202
106.73366834170854,11.7522025975141
106.85427135678393,11.661390318785335
106.9748743718593,11.571089903358786
107.09547738693468,11.481312811893012
107.21608040201005,11.392069477501163
107.33668341708542,11.303369365041132
107.4572864321608,11.215221032854112
107.57788944723617,11.12763218915942
107.69849246231156,11.040609742656365
107.81909547738694,10.954159855659405
107.93969849246231,10.868287987159048
108.06030150753769,10.782998939920759
108.18090452261306,10.698296900098242
108.30150753768844,10.614185476433054
108.42211055276383,10.530667738108189
108.5427135678392,10.44774624705939
108.66331658291458,10.36542309296234
108.78391959798995,10.283699921440693
108.90452261306532,10.202577964319916
109.0251256281407,10.122058066161284
109.14572864321607,10.042140709094967
109.26633165829145,9.962826038046513
109.38693467336684,9.884113881501715
109.50753768844221,9.806003774278416
109.62814070351759,9.7284949761826
109.74874371859296,9.651586491241686
109.86934673366834,9.575277085458751
109.98994974874373,9.49956530255221
110.1105527638191,9.424449480606297
110.23115577889448,9.349927765493739
110.35175879396985,9.275998125547304
110.47236180904522,9.202658363934546
110.5929648241206,9.129906130808315
110.71356783919597,9.057738935109022
110.83417085427135,8.9861541545642
110.95477386934674,8.9151490465491
111.07537688442211,8.84472075681045
111.19597989949749,8.774866328817469
111.31658291457286,8.705582711951505
111.43718592964824,8.636866769152505
111.55778894472361,8.568715284682689
111.678391959799,8.501124970490658
111.79899497487438,8.43409247320421
111.91959798994975,8.367614379811178
112.04020100502512,8.301687223553401
112.1608040201005,8.236307489306197
112.28140703517587,8.17147161837375
112.40201005025125,8.107176013527775
112.52261306532662,8.043417043050196
112.64321608040201,7.980191045179159
112.76381909547739,7.9174943317831605
112.88442211055276,7.855323192041721
113.00502512562814,7.793673895928648
113.12562814070351,7.732542697202947
113.2462311557789,7.671925836625641
113.36683417085428,7.611819544506225
113.48743718592965,7.552220043491305
113.60804020100502,7.493123550901888
113.7286432160804,7.434526281008863
113.84924623115577,7.3764244472400575
113.96984924623115,7.3188142640251135
114.09045226130652,7.261691948806642
114.21105527638191,7.205053723615195
114.33165829145729,7.14889581678841
114.45226130653266,7.093214464415677
114.57286432160804,7.038005911724725
114.69346733668341,6.983266414435349
114.8140703517588,6.928992239873663
114.93467336683418,6.875179668193405
115.05527638190955,6.821824993316169
115.17587939698493,6.768924523966166
115.2964824120603,6.7164745845200065
115.41708542713567,6.664471515832289
115.53768844221105,6.612911676022377
115.65829145728642,6.561791441123994
115.77889447236181,6.511107205790222
115.89949748743719,6.4608553838229685
116.02010050251256,6.411032408768418
116.14070351758794,6.361634734375448
116.26130653266331,6.312658835067078
116.3819095477387,6.264101206352552
116.50251256281408,6.215958365185455
116.62311557788945,6.168226850328318
116.74371859296483,6.120903222624485
116.8643216080402,6.073984065304872
116.98492462311557,6.027465984199865
117.10552763819095,5.981345607980719
117.22613065326632,5.9356195883309475
117.3467336683417,5.8902846001218485
117.46733668341709,5.845337341552055
117.58793969849246,5.800774534265722
117.70854271356784,5.75659292346083
